Store,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,Year,Month,Week,DayOfWeek,Quarter,IsWeekend,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_28
5,2022-07-06,16621,1208,1,0,0,1,b,a,869,2022,7,27,2,3,0,16036.0,15794.0,12096.0,16344.42857142857,15375.25
5,2022-07-07,16372,1942,1,0,0,1,b,a,869,2022,7,27,3,3,0,16821.0,16107.0,13729.0,16428.0,15536.857142857143
5,2022-07-08,14220,1624,1,0,0,1,b,a,869,2022,7,27,4,3,0,16994.0,18307.0,16106.0,16363.857142857143,15631.25
5,2022-07-09,13362,1547,1,0,0,1,b,a,869,2022,7,27,5,3,1,16948.0,15990.0,16170.0,15967.57142857143,15563.892857142857
5,2022-07-11,16715,1248,1,1,0,1,b,a,869,2022,7,28,0,3,0,14222.0,14276.0,17187.0,15455.285714285714,15463.607142857143
5,2022-07-12,16904,1443,1,1,0,1,b,a,869,2022,7,28,1,3,0,17049.0,13166.0,16418.0,15811.42857142857,15446.75
5,2022-07-13,18903,1685,1,1,0,1,b,a,869,2022,7,28,2,3,0,16341.0,16039.0,15364.0,15790.714285714286,15464.107142857143
5,2022-07-14,15728,1184,1,0,0,1,b,a,869,2022,7,28,3,3,0,16621.0,16036.0,13108.0,16156.714285714286,15590.5
5,2022-07-15,14711,1548,1,0,0,1,b,a,869,2022,7,28,4,3,0,16372.0,16821.0,16054.0,16029.142857142857,15684.07142857143
5,2022-07-16,15543,1132,1,1,0,1,b,a,869,2022,7,28,5,3,1,14220.0,16994.0,15408.0,15791.857142857143,15636.107142857143
5,2022-07-18,18305,1384,1,1,0,1,b,a,869,2022,7,29,0,3,0,13362.0,16948.0,14566.0,15980.857142857143,15640.92857142857
5,2022-07-19,18607,1579,1,1,0,1,b,a,869,2022,7,29,1,3,0,16715.0,14222.0,14267.0,16687.0,15774.464285714286
5,2022-07-20,16781,1321,1,1,0,1,b,a,869,2022,7,29,2,3,0,16904.0,17049.0,13632.0,16957.285714285714,15929.464285714286
5,2022-07-21,14820,1069,1,0,0,1,b,a,869,2022,7,29,3,3,0,18903.0,16341.0,12312.0,16939.714285714286,16041.92857142857
5,2022-07-22,13104,1141,1,0,0,1,b,a,869,2022,7,29,4,3,0,15728.0,16621.0,15794.0,16356.42857142857,16131.5
5,2022-07-23,13123,1474,1,0,0,1,b,a,869,2022,7,29,5,3,1,14711.0,16372.0,16107.0,15981.57142857143,16035.42857142857
5,2022-07-25,16469,1290,1,1,0,1,b,a,869,2022,7,30,0,3,0,15543.0,14220.0,18307.0,15754.714285714286,15928.857142857143
5,2022-07-26,15390,1448,1,0,0,1,b,a,869,2022,7,30,1,3,0,18305.0,13362.0,15990.0,15887.0,15863.214285714286
5,2022-07-27,17015,1992,1,0,0,1,b,a,869,2022,7,30,2,3,0,18607.0,16715.0,14276.0,15470.57142857143,15841.785714285714
5,2022-07-28,16716,1242,1,1,0,1,b,a,869,2022,7,30,3,3,0,16781.0,16904.0,13166.0,15243.142857142857,15939.607142857143
5,2022-07-29,15340,1535,1,0,0,1,b,a,869,2022,7,30,4,3,0,14820.0,18903.0,16039.0,15233.857142857143,16066.392857142857
5,2022-07-30,14586,1185,1,1,0,1,b,a,869,2022,7,30,5,3,1,13104.0,15728.0,16036.0,15308.142857142857,16041.42857142857
5,2022-08-01,14731,1721,1,0,0,1,b,a,869,2022,8,31,0,3,0,13123.0,14711.0,16821.0,15519.857142857143,15989.642857142857
5,2022-08-02,15763,1462,1,0,0,1,b,a,869,2022,8,31,1,3,0,16469.0,15543.0,16994.0,15749.57142857143,15915.0
5,2022-08-03,14701,1224,1,0,0,1,b,a,869,2022,8,31,2,3,0,15390.0,18305.0,16948.0,15648.714285714286,15871.035714285714
5,2022-08-04,17550,1530,1,1,0,1,b,a,869,2022,8,31,3,3,0,17015.0,18607.0,14222.0,15550.285714285714,15790.785714285714
5,2022-08-05,12483,1140,1,0,0,1,b,a,869,2022,8,31,4,3,0,16716.0,16781.0,17049.0,15626.714285714286,15909.642857142857
5,2022-08-06,15052,1383,1,1,0,1,b,a,869,2022,8,31,5,3,1,15340.0,14820.0,16341.0,15022.0,15746.57142857143
5,2022-08-08,15408,1215,1,0,0,1,b,a,869,2022,8,32,0,3,0,14586.0,13104.0,16621.0,14980.857142857143,15700.535714285714
5,2022-08-09,15410,1622,1,0,0,1,b,a,869,2022,8,32,1,3,0,14731.0,13123.0,16372.0,15098.285714285714,15657.214285714286
5,2022-08-10,16763,1531,1,0,0,1,b,a,869,2022,8,32,2,3,0,15763.0,16469.0,14220.0,15195.285714285714,15622.857142857143
5,2022-08-11,15749,1222,1,0,0,1,b,a,869,2022,8,32,3,3,0,14701.0,15390.0,13362.0,15338.142857142857,15713.67857142857
5,2022-08-12,13818,1643,1,0,0,1,b,a,869,2022,8,32,4,3,0,17550.0,17015.0,16715.0,15487.857142857143,15798.92857142857
5,2022-08-13,15238,1840,1,1,0,1,b,a,869,2022,8,32,5,3,1,12483.0,16716.0,16904.0,14954.714285714286,15695.464285714286
5,2022-08-15,15241,1389,1,0,0,1,b,a,869,2022,8,33,0,3,0,15052.0,15340.0,18903.0,15348.285714285714,15635.964285714286
5,2022-08-16,14851,1269,1,0,0,1,b,a,869,2022,8,33,1,3,0,15408.0,14586.0,15728.0,15375.285714285714,15505.17857142857
5,2022-08-17,15635,1275,1,0,0,1,b,a,869,2022,8,33,2,3,0,15410.0,14731.0,14711.0,15295.714285714286,15473.857142857143
5,2022-08-18,15430,1227,1,0,0,1,b,a,869,2022,8,33,3,3,0,16763.0,15763.0,15543.0,15327.857142857143,15506.857142857143
5,2022-08-19,17017,1985,1,1,0,1,b,a,869,2022,8,33,4,3,0,15749.0,14701.0,18305.0,15137.42857142857,15502.82142857143
5,2022-08-20,12477,913,1,0,0,1,b,a,869,2022,8,33,5,3,1,13818.0,17550.0,18607.0,15318.57142857143,15456.82142857143
5,2022-08-22,14566,1323,1,0,0,1,b,a,869,2022,8,34,0,3,0,15238.0,12483.0,16781.0,15127.0,15237.892857142857
5,2022-08-23,18391,2095,1,1,0,1,b,a,869,2022,8,34,1,3,0,15241.0,15052.0,14820.0,15031.0,15158.785714285714
5,2022-08-24,16743,1248,1,1,0,1,b,a,869,2022,8,34,2,3,0,14851.0,15408.0,13104.0,15481.0,15286.32142857143
5,2022-08-25,15248,1183,1,0,0,1,b,a,869,2022,8,34,3,3,0,15635.0,15410.0,13123.0,15751.285714285714,15416.285714285714
5,2022-08-26,13689,1547,1,0,0,1,b,a,869,2022,8,34,4,3,0,15430.0,16763.0,16469.0,15696.0,15492.17857142857
5,2022-08-27,15396,1682,1,1,0,1,b,a,869,2022,8,34,5,3,1,17017.0,15749.0,15390.0,15447.285714285714,15392.892857142857
5,2022-08-29,14050,1290,1,0,0,1,b,a,869,2022,8,35,0,3,0,12477.0,13818.0,17015.0,15215.714285714286,15393.107142857143
5,2022-08-30,13960,1471,1,0,0,1,b,a,869,2022,8,35,1,3,0,14566.0,15238.0,16716.0,15440.42857142857,15287.214285714286
5,2022-08-31,16610,1250,1,1,0,1,b,a,869,2022,8,35,2,3,0,18391.0,15241.0,15340.0,15353.857142857143,15188.785714285714
5,2022-09-01,16514,1344,1,1,0,0,b,a,869,2022,9,35,3,3,0,16743.0,14851.0,14586.0,15099.42857142857,15234.142857142857
5,2022-09-02,12176,1188,1,0,0,0,b,a,869,2022,9,35,4,3,0,15248.0,15635.0,14731.0,15066.714285714286,15303.0
5,2022-09-03,13639,1144,1,1,0,0,b,a,869,2022,9,35,5,3,1,13689.0,15430.0,15763.0,14627.857142857143,15211.75
5,2022-09-05,14685,1710,1,1,0,0,b,a,869,2022,9,36,0,3,0,15396.0,17017.0,14701.0,14620.714285714286,15135.892857142857
5,2022-09-06,13052,1613,1,0,0,0,b,a,869,2022,9,36,1,3,0,14050.0,12477.0,17550.0,14519.142857142857,15135.32142857143
5,2022-09-07,16922,2024,1,1,0,0,b,a,869,2022,9,36,2,3,0,13960.0,14566.0,12483.0,14376.57142857143,14974.67857142857
5,2022-09-08,13318,1393,1,0,0,0,b,a,869,2022,9,36,3,3,0,16610.0,18391.0,15052.0,14799.714285714286,15133.214285714286
5,2022-09-09,11703,1268,1,0,0,0,b,a,869,2022,9,36,4,3,0,16514.0,16743.0,15408.0,14329.42857142857,15071.285714285714
5,2022-09-10,12092,1426,1,0,0,0,b,a,869,2022,9,36,5,3,1,12176.0,15248.0,15410.0,13642.142857142857,14938.964285714286
5,2022-09-12,15748,1302,1,1,0,0,b,a,869,2022,9,37,0,3,0,13639.0,13689.0,16763.0,13630.142857142857,14820.464285714286
5,2022-09-13,13264,1497,1,0,0,0,b,a,869,2022,9,37,1,3,0,14685.0,15396.0,15749.0,13931.42857142857,14784.214285714286
5,2022-09-14,15296,1807,1,1,0,0,b,a,869,2022,9,37,2,3,0,13052.0,14050.0,13818.0,13728.42857142857,14695.464285714286
5,2022-09-15,13992,1438,1,0,0,0,b,a,869,2022,9,37,3,3,0,16922.0,13960.0,15238.0,14049.0,14748.25
5,2022-09-16,11463,1313,1,0,0,0,b,a,869,2022,9,37,4,3,0,13318.0,16610.0,15241.0,13630.42857142857,14703.75
5,2022-09-17,9977,745,1,0,0,0,b,a,869,2022,9,37,5,3,1,11703.0,16514.0,14851.0,13365.42857142857,14568.82142857143
5,2022-09-19,14181,1175,1,1,0,0,b,a,869,2022,9,38,0,3,0,12092.0,12176.0,15635.0,13118.857142857143,14394.75
5,2022-09-20,13654,1166,1,0,0,0,b,a,869,2022,9,38,1,3,0,15748.0,13639.0,15430.0,13417.285714285714,14342.82142857143
5,2022-09-21,14040,1403,1,0,0,0,b,a,869,2022,9,38,2,3,0,13264.0,14685.0,17017.0,13118.142857142857,14279.392857142857
5,2022-09-22,12795,1229,1,0,0,0,b,a,869,2022,9,38,3,3,0,15296.0,13052.0,12477.0,13229.0,14173.07142857143
5,2022-09-23,14087,1727,1,1,0,0,b,a,869,2022,9,38,4,3,0,13992.0,16922.0,14566.0,12871.714285714286,14184.42857142857
5,2022-09-24,12856,1287,1,1,0,0,b,a,869,2022,9,38,5,3,1,11463.0,13318.0,18391.0,12885.285714285714,14167.32142857143
5,2022-09-26,13144,1489,1,0,0,0,b,a,869,2022,9,39,0,3,0,9977.0,11703.0,16743.0,13084.285714285714,13969.642857142857
5,2022-09-27,15416,1475,1,0,0,0,b,a,869,2022,9,39,1,3,0,14181.0,12092.0,15248.0,13536.714285714286,13841.107142857143
5,2022-09-28,12647,1575,1,0,0,0,b,a,869,2022,9,39,2,3,0,13654.0,15748.0,13689.0,13713.142857142857,13847.107142857143
5,2022-09-29,14214,1040,1,1,0,0,b,a,869,2022,9,39,3,3,0,14040.0,13264.0,15396.0,13569.285714285714,13809.892857142857
5,2022-09-30,11370,870,1,0,0,0,b,a,869,2022,9,39,4,3,0,12795.0,15296.0,14050.0,13594.142857142857,13767.67857142857
5,2022-10-01,12988,1215,1,1,0,0,b,a,869,2022,10,39,5,4,1,14087.0,13992.0,13960.0,13390.57142857143,13671.964285714286
5,2022-10-03,11447,1314,1,0,0,0,b,a,869,2022,10,40,0,4,0,12856.0,11463.0,16610.0,13233.57142857143,13637.25
5,2022-10-04,11864,1111,1,0,0,0,b,a,869,2022,10,40,1,4,0,13144.0,9977.0,16514.0,13032.285714285714,13452.857142857143
5,2022-10-05,11254,948,1,0,0,0,b,a,869,2022,10,40,2,4,0,15416.0,14181.0,12176.0,12849.42857142857,13286.785714285714
5,2022-10-06,13466,1557,1,1,0,0,b,a,869,2022,10,40,3,4,0,12647.0,13654.0,13639.0,12254.857142857143,13253.857142857143
5,2022-10-07,10959,869,1,0,0,0,b,a,869,2022,10,40,4,4,0,14214.0,14040.0,14685.0,12371.857142857143,13247.67857142857
5,2022-10-08,10973,845,1,0,0,0,b,a,869,2022,10,40,5,4,1,11370.0,12795.0,13052.0,11906.857142857143,13114.607142857143
5,2022-10-10,12936,967,1,1,0,0,b,a,869,2022,10,41,0,4,0,12988.0,14087.0,16922.0,11850.142857142857,13040.357142857143
5,2022-10-11,14723,1177,1,1,0,0,b,a,869,2022,10,41,1,4,0,11447.0,12856.0,13318.0,11842.714285714286,12898.0
5,2022-10-12,12425,1331,1,0,0,0,b,a,869,2022,10,41,2,4,0,11864.0,13144.0,11703.0,12310.714285714286,12948.17857142857
5,2022-10-13,14195,1480,1,1,0,0,b,a,869,2022,10,41,3,4,0,11254.0,15416.0,12092.0,12390.857142857143,12973.964285714286
5,2022-10-14,12136,1016,1,1,0,0,b,a,869,2022,10,41,4,4,0,13466.0,12647.0,15748.0,12811.0,13049.07142857143
5,2022-10-15,12123,1352,1,1,0,0,b,a,869,2022,10,41,5,4,1,10959.0,14214.0,13264.0,12621.0,12920.07142857143
5,2022-10-17,12864,1323,1,1,0,0,b,a,869,2022,10,42,0,4,0,10973.0,11370.0,15296.0,12787.285714285714,12879.32142857143
5,2022-10-18,10784,1319,1,0,0,0,b,a,869,2022,10,42,1,4,0,12936.0,12988.0,13992.0,13057.42857142857,12792.464285714286
5,2022-10-19,14503,1407,1,1,0,0,b,a,869,2022,10,42,2,4,0,14723.0,11447.0,11463.0,12750.0,12677.892857142857
5,2022-10-20,13267,1290,1,0,0,0,b,a,869,2022,10,42,3,4,0,12425.0,11864.0,9977.0,12718.57142857143,12786.464285714286
5,2022-10-21,9200,1013,1,0,0,0,b,a,869,2022,10,42,4,4,0,14195.0,11254.0,14181.0,12838.857142857143,12903.964285714286
5,2022-10-22,11500,880,1,1,0,0,b,a,869,2022,10,42,5,4,1,12136.0,13466.0,13654.0,12125.285714285714,12726.07142857143
5,2022-10-24,11380,1066,1,0,0,0,b,a,869,2022,10,43,0,4,0,12123.0,10959.0,14040.0,12034.42857142857,12649.142857142857
5,2022-10-25,14115,1443,1,1,0,0,b,a,869,2022,10,43,1,4,0,12864.0,10973.0,12795.0,11928.285714285714,12554.142857142857
5,2022-10-26,11259,957,1,0,0,0,b,a,869,2022,10,43,2,4,0,10784.0,12936.0,14087.0,12107.0,12601.285714285714
5,2022-10-27,12422,1061,1,0,0,0,b,a,869,2022,10,43,3,4,0,14503.0,14723.0,12856.0,12174.857142857143,12500.285714285714
5,2022-10-28,10828,953,1,0,0,0,b,a,869,2022,10,43,4,4,0,13267.0,12425.0,13144.0,11877.57142857143,12484.785714285714
5,2022-10-29,10172,1113,1,0,0,0,b,a,869,2022,10,43,5,4,1,9200.0,14195.0,15416.0,11529.142857142857,12402.07142857143
5,2022-10-31,10683,869,1,0,0,0,b,a,869,2022,10,44,0,4,0,11500.0,12136.0,12647.0,11668.0,12214.785714285714
5,2022-11-01,12257,1274,1,0,0,0,b,a,869,2022,11,44,1,4,0,11380.0,12123.0,14214.0,11551.285714285714,12144.642857142857
5,2022-11-02,13371,1455,1,1,0,0,b,a,869,2022,11,44,2,4,0,14115.0,12864.0,11370.0,11676.57142857143,12074.75
5,2022-11-03,10431,1109,1,0,0,0,b,a,869,2022,11,44,3,4,0,11259.0,10784.0,12988.0,11570.285714285714,12146.214285714286
5,2022-11-04,13477,1543,1,1,0,0,b,a,869,2022,11,44,4,4,0,12422.0,14503.0,11447.0,11452.0,12054.892857142857
5,2022-11-05,9976,785,1,1,0,0,b,a,869,2022,11,44,5,4,1,10828.0,13267.0,11864.0,11602.714285714286,12127.392857142857
5,2022-11-07,9977,782,1,0,0,0,b,a,869,2022,11,45,0,4,0,10172.0,9200.0,11254.0,11481.0,12059.964285714286
5,2022-11-08,13417,1000,1,1,0,0,b,a,869,2022,11,45,1,4,0,10683.0,11500.0,13466.0,11453.142857142857,12014.357142857143
5,2022-11-09,10789,1054,1,0,0,0,b,a,869,2022,11,45,2,4,0,12257.0,11380.0,10959.0,11843.714285714286,12012.607142857143
5,2022-11-10,10802,1298,1,0,0,0,b,a,869,2022,11,45,3,4,0,13371.0,14115.0,10973.0,11634.0,12006.535714285714
5,2022-11-11,12646,1313,1,1,0,0,b,a,869,2022,11,45,4,4,0,10431.0,11259.0,12936.0,11267.0,12000.42857142857
5,2022-11-12,11111,794,1,1,0,0,b,a,869,2022,11,45,5,4,1,13477.0,12422.0,14723.0,11583.42857142857,11990.07142857143
5,2022-11-14,12717,1111,1,1,0,0,b,a,869,2022,11,46,0,4,0,9976.0,10828.0,12425.0,11245.42857142857,11861.07142857143
5,2022-11-15,11651,965,1,0,0,0,b,a,869,2022,11,46,1,4,0,9977.0,10172.0,14195.0,11637.0,11871.5
5,2022-11-16,13589,1411,1,1,0,0,b,a,869,2022,11,46,2,4,0,13417.0,10683.0,12136.0,11876.142857142857,11780.642857142857
5,2022-11-17,13019,938,1,1,0,0,b,a,869,2022,11,46,3,4,0,10789.0,12257.0,12123.0,11900.714285714286,11832.535714285714
5,2022-11-18,9834,1090,1,0,0,0,b,a,869,2022,11,46,4,4,0,10802.0,13371.0,12864.0,12219.285714285714,11864.535714285714
5,2022-11-19,7377,736,1,0,0,0,b,a,869,2022,11,46,5,4,1,12646.0,10431.0,10784.0,12081.0,11756.32142857143
5,2022-11-21,12036,957,1,1,0,0,b,a,869,2022,11,47,0,4,0,11111.0,13477.0,14503.0,11328.285714285714,11634.642857142857
5,2022-11-22,12766,917,1,1,0,0,b,a,869,2022,11,47,1,4,0,12717.0,9976.0,13267.0,11460.42857142857,11546.535714285714
5,2022-11-23,11843,1247,1,0,0,0,b,a,869,2022,11,47,2,4,0,11651.0,9977.0,9200.0,11467.42857142857,11528.642857142857
5,2022-11-24,11450,1304,1,0,0,0,b,a,869,2022,11,47,3,4,0,13589.0,13417.0,11500.0,11494.857142857143,11623.035714285714
5,2022-11-25,12302,1374,1,1,0,0,b,a,869,2022,11,47,4,4,0,13019.0,10789.0,11380.0,11189.285714285714,11621.25
5,2022-11-26,7553,541,1,0,0,0,b,a,869,2022,11,47,5,4,1,9834.0,10802.0,14115.0,11086.857142857143,11654.17857142857
5,2022-11-28,11943,1088,1,1,0,0,b,a,869,2022,11,48,0,4,0,7377.0,12646.0,11259.0,10761.0,11419.82142857143
5,2022-11-29,10054,810,1,0,0,0,b,a,869,2022,11,48,1,4,0,12036.0,11111.0,12422.0,11413.285714285714,11444.25
5,2022-11-30,10791,948,1,0,0,0,b,a,869,2022,11,48,2,4,0,12766.0,12717.0,10828.0,11130.142857142857,11359.67857142857
5,2022-12-01,11764,1080,1,1,0,0,b,a,869,2022,12,48,3,4,0,11843.0,11651.0,10172.0,10848.0,11358.357142857143
5,2022-12-02,9334,1151,1,0,0,0,b,a,869,2022,12,48,4,4,0,11450.0,13589.0,10683.0,10836.714285714286,11415.214285714286
5,2022-12-03,8761,744,1,0,0,0,b,a,869,2022,12,48,5,4,1,12302.0,13019.0,12257.0,10534.42857142857,11367.035714285714
5,2022-12-05,12661,1212,1,1,0,0,b,a,869,2022,12,49,0,4,0,7553.0,9834.0,13371.0,10028.57142857143,11242.17857142857
5,2022-12-06,11118,1031,1,0,0,0,b,a,869,2022,12,49,1,4,0,11943.0,7377.0,10431.0,10758.285714285714,11216.82142857143
5,2022-12-07,11701,1422,1,0,0,0,b,a,869,2022,12,49,2,4,0,10054.0,12036.0,13477.0,10640.42857142857,11241.357142857143
5,2022-12-08,10024,1145,1,0,0,0,b,a,869,2022,12,49,3,4,0,10791.0,12766.0,9976.0,10875.714285714286,11177.92857142857
5,2022-12-09,9600,761,1,0,0,0,b,a,869,2022,12,49,4,4,0,11764.0,11843.0,9977.0,10766.142857142857,11179.642857142857
5,2022-12-10,9165,657,1,0,0,0,b,a,869,2022,12,49,5,4,1,9334.0,11450.0,13417.0,10457.0,11166.17857142857
5,2022-12-12,9258,865,1,0,0,0,b,a,869,2022,12,50,0,4,0,8761.0,12302.0,10789.0,10432.857142857143,11014.32142857143
5,2022-12-13,11803,1038,1,1,0,0,b,a,869,2022,12,50,1,4,0,12661.0,7553.0,10802.0,10503.857142857143,10959.642857142857
5,2022-12-14,9861,714,1,0,0,0,b,a,869,2022,12,50,2,4,0,11118.0,11943.0,12646.0,10381.285714285714,10995.392857142857
5,2022-12-15,11059,936,1,1,0,0,b,a,869,2022,12,50,3,4,0,11701.0,10054.0,11111.0,10201.714285714286,10895.92857142857
5,2022-12-16,11496,1219,1,1,0,0,b,a,869,2022,12,50,4,4,0,10024.0,10791.0,12717.0,10110.0,10894.07142857143
5,2022-12-17,11178,901,1,1,0,0,b,a,869,2022,12,50,5,4,1,9600.0,11764.0,11651.0,10320.285714285714,10850.464285714286
5,2022-12-19,11624,1012,1,1,0,0,b,a,869,2022,12,51,0,4,0,9165.0,9334.0,13589.0,10545.714285714286,10833.57142857143
5,2022-12-20,9805,752,1,0,0,0,b,a,869,2022,12,51,1,4,0,9258.0,8761.0,13019.0,10897.0,10763.392857142857
5,2022-12-21,13565,1199,1,1,0,0,b,a,869,2022,12,51,2,4,0,11803.0,12661.0,9834.0,10975.142857142857,10648.607142857143
5,2022-12-22,9520,1062,1,0,0,0,b,a,869,2022,12,51,3,4,0,9861.0,11118.0,7377.0,11226.857142857143,10781.857142857143
5,2022-12-23,11831,1049,1,1,0,0,b,a,869,2022,12,51,4,4,0,11059.0,11701.0,12036.0,11178.142857142857,10858.392857142857
5,2022-12-24,8430,840,1,0,0,0,b,a,869,2022,12,51,5,4,1,11496.0,10024.0,12766.0,11288.42857142857,10851.07142857143
5,2022-12-26,9519,690,1,0,0,0,b,a,869,2022,12,52,0,4,0,11178.0,9600.0,11843.0,10850.42857142857,10696.214285714286
5,2022-12-27,10711,1312,1,0,0,0,b,a,869,2022,12,52,1,4,0,11624.0,9165.0,11450.0,10613.42857142857,10613.214285714286
5,2022-12-28,10318,1061,1,0,0,0,b,a,869,2022,12,52,2,4,0,9805.0,9258.0,12302.0,10483.0,10586.82142857143
5,2022-12-29,10175,773,1,0,0,0,b,a,869,2022,12,52,3,4,0,13565.0,11803.0,7553.0,10556.285714285714,10515.964285714286
5,2022-12-30,11188,809,1,1,0,0,b,a,869,2022,12,52,4,4,0,9520.0,9861.0,11943.0,10072.0,10609.607142857143
5,2022-12-31,8603,727,1,0,0,0,b,a,869,2022,12,52,5,4,1,11831.0,11059.0,10054.0,10310.285714285714,10582.642857142857
5,2023-01-02,12421,1046,1,1,0,0,b,a,869,2023,1,1,0,1,0,8430.0,11496.0,10791.0,9849.142857142857,10530.82142857143
5,2023-01-03,12628,992,1,1,0,0,b,a,869,2023,1,1,1,1,0,9519.0,11178.0,11764.0,10419.285714285714,10589.035714285714
5,2023-01-04,10089,877,1,0,0,0,b,a,869,2023,1,1,2,1,0,10711.0,11624.0,9334.0,10863.42857142857,10619.892857142857
5,2023-01-05,12581,899,1,1,0,0,b,a,869,2023,1,1,3,1,0,10318.0,9805.0,8761.0,10774.57142857143,10646.857142857143
5,2023-01-06,9757,746,1,0,0,0,b,a,869,2023,1,1,4,1,0,10175.0,13565.0,12661.0,11097.857142857143,10783.285714285714
5,2023-01-07,9999,747,1,1,0,0,b,a,869,2023,1,1,5,1,1,11188.0,9520.0,11118.0,11038.142857142857,10679.57142857143
5,2023-01-09,9860,808,1,0,0,0,b,a,869,2023,1,2,0,1,0,8603.0,11831.0,11701.0,10868.285714285714,10639.607142857143
5,2023-01-10,11110,1080,1,0,0,0,b,a,869,2023,1,2,1,1,0,12421.0,8430.0,10024.0,11047.857142857143,10573.857142857143
5,2023-01-11,12908,1036,1,1,0,0,b,a,869,2023,1,2,2,1,0,12628.0,9519.0,9600.0,10860.57142857143,10612.642857142857
5,2023-01-12,10141,822,1,0,0,0,b,a,869,2023,1,2,3,1,0,10089.0,10711.0,9165.0,10900.57142857143,10730.785714285714
5,2023-01-13,12090,1052,1,1,0,0,b,a,869,2023,1,2,4,1,0,12581.0,10318.0,9258.0,10908.0,10765.642857142857
5,2023-01-14,8374,675,1,0,0,0,b,a,869,2023,1,2,5,1,1,9757.0,10175.0,11803.0,10837.857142857143,10866.785714285714
5,2023-01-16,12421,934,1,1,0,0,b,a,869,2023,1,3,0,1,0,9999.0,11188.0,9861.0,10640.285714285714,10744.32142857143
5,2023-01-17,10790,976,1,0,0,0,b,a,869,2023,1,3,1,1,0,9860.0,8603.0,11059.0,10986.285714285714,10835.75
5,2023-01-18,11627,913,1,0,0,0,b,a,869,2023,1,3,2,1,0,11110.0,12421.0,11496.0,11119.142857142857,10826.142857142857
5,2023-01-19,10159,871,1,0,0,0,b,a,869,2023,1,3,3,1,0,12908.0,12628.0,11178.0,11193.0,10830.82142857143
5,2023-01-20,12057,955,1,1,0,0,b,a,869,2023,1,3,4,1,0,10141.0,10089.0,11624.0,10800.285714285714,10794.42857142857
5,2023-01-21,8639,844,1,0,0,0,b,a,869,2023,1,3,5,1,1,12090.0,12581.0,9805.0,11074.0,10809.892857142857
5,2023-01-23,13698,1115,1,1,0,0,b,a,869,2023,1,4,0,1,0,8374.0,9757.0,13565.0,10581.0,10768.25
5,2023-01-24,12862,1335,1,1,0,0,b,a,869,2023,1,4,1,1,0,12421.0,9999.0,9520.0,11341.57142857143,10773.0
5,2023-01-25,11124,1106,1,0,0,0,b,a,869,2023,1,4,2,1,0,10790.0,9860.0,11831.0,11404.57142857143,10892.357142857143
5,2023-01-26,11128,1337,1,1,0,0,b,a,869,2023,1,4,3,1,0,11627.0,11110.0,8430.0,11452.285714285714,10867.107142857143
5,2023-01-27,9569,908,1,0,0,0,b,a,869,2023,1,4,4,1,0,10159.0,12908.0,9519.0,11381.0,10963.464285714286
5,2023-01-28,6924,515,1,0,0,0,b,a,869,2023,1,4,5,1,1,12057.0,10141.0,10711.0,11296.714285714286,10965.25
5,2023-01-30,10183,906,1,0,0,0,b,a,869,2023,1,5,0,1,0,8639.0,12090.0,10318.0,10563.42857142857,10830.0
5,2023-01-31,13143,1502,1,1,0,0,b,a,869,2023,1,5,1,1,0,13698.0,8374.0,10175.0,10784.0,10825.17857142857
5,2023-02-01,11056,1037,1,0,0,0,b,a,869,2023,2,5,2,1,0,12862.0,12421.0,11188.0,10704.714285714286,10931.17857142857
5,2023-02-02,10472,871,1,0,0,0,b,a,869,2023,2,5,3,1,0,11124.0,10790.0,8603.0,10446.714285714286,10926.464285714286
5,2023-02-03,11204,1050,1,1,0,0,b,a,869,2023,2,5,4,1,0,11128.0,11627.0,12421.0,10353.57142857143,10993.214285714286
5,2023-02-04,8169,645,1,0,0,0,b,a,869,2023,2,5,5,1,1,9569.0,10159.0,12628.0,10364.42857142857,10949.75
5,2023-02-06,10004,870,1,0,0,0,b,a,869,2023,2,6,0,1,0,6924.0,12057.0,10089.0,10164.42857142857,10790.5
5,2023-02-07,11784,1263,1,0,0,0,b,a,869,2023,2,6,1,1,0,10183.0,8639.0,12581.0,10604.42857142857,10787.464285714286
5,2023-02-08,11884,1067,1,0,0,0,b,a,869,2023,2,6,2,1,0,13143.0,13698.0,9757.0,10833.142857142857,10759.0
5,2023-02-09,10567,1101,1,0,0,0,b,a,869,2023,2,6,3,1,0,11056.0,12862.0,9999.0,10653.285714285714,10834.964285714286
5,2023-02-10,8794,849,1,0,0,0,b,a,869,2023,2,6,4,1,0,10472.0,11124.0,9860.0,10583.42857142857,10855.25
5,2023-02-11,12238,1294,1,1,0,0,b,a,869,2023,2,6,5,1,1,11204.0,11128.0,11110.0,10343.714285714286,10817.17857142857
5,2023-02-13,9975,789,1,0,0,0,b,a,869,2023,2,7,0,1,0,8169.0,9569.0,12908.0,10491.42857142857,10857.464285714286
5,2023-02-14,12873,1103,1,1,0,0,b,a,869,2023,2,7,1,1,0,10004.0,6924.0,10141.0,10749.42857142857,10752.714285714286
5,2023-02-15,14045,1351,1,1,0,0,b,a,869,2023,2,7,2,1,0,11784.0,10183.0,12090.0,11159.285714285714,10850.285714285714
