Store,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance
5,2020-05-31,0,0,0,0,0,0,b,a,869
5,2020-06-01,15956,1331,1,1,0,0,b,a,869
5,2020-06-02,16300,1496,1,1,0,0,b,a,869
5,2020-06-03,18076,2137,1,1,0,0,b,a,869
5,2020-06-04,16609,1199,1,1,0,0,b,a,869
5,2020-06-05,16251,1629,1,1,0,0,b,a,869
5,2020-06-06,12194,903,1,0,0,0,b,a,869
5,2020-06-07,0,0,0,0,0,0,b,a,869
5,2020-06-08,15626,1663,1,1,0,0,b,a,869
5,2020-06-09,14935,1402,1,0,0,0,b,a,869
5,2020-06-10,16013,1273,1,0,0,0,b,a,869
5,2020-06-11,15347,1190,1,1,0,0,b,a,869
5,2020-06-12,14808,1780,1,0,0,0,b,a,869
5,2020-06-13,13100,1107,1,0,0,0,b,a,869
5,2020-06-14,0,0,0,0,0,0,b,a,869
5,2020-06-15,15819,1403,1,1,0,0,b,a,869
5,2020-06-16,17494,1558,1,1,0,0,b,a,869
5,2020-06-17,15164,1127,1,0,0,0,b,a,869
5,2020-06-18,14447,1296,1,0,0,0,b,a,869
5,2020-06-19,15389,1691,1,1,0,0,b,a,869
5,2020-06-20,14348,1229,1,1,0,0,b,a,869
5,2020-06-21,0,0,0,0,0,0,b,a,869
5,2020-06-22,15174,1285,1,0,0,0,b,a,869
5,2020-06-23,14694,1096,1,0,0,0,b,a,869
5,2020-06-24,14662,1083,1,0,0,0,b,a,869
5,2020-06-25,14430,1291,1,0,0,0,b,a,869
5,2020-06-26,15397,1630,1,1,0,0,b,a,869
5,2020-06-27,13530,1188,1,1,0,0,b,a,869
5,2020-06-28,0,0,0,0,0,0,b,a,869
5,2020-06-29,16104,1303,1,1,0,0,b,a,869
5,2020-06-30,15447,1498,1,0,0,0,b,a,869
5,2020-07-01,18050,1825,1,1,0,1,b,a,869
5,2020-07-02,15930,1501,1,0,0,1,b,a,869
5,2020-07-03,11355,984,1,0,0,1,b,a,869
5,2020-07-04,12642,1082,1,0,0,1,b,a,869
5,2020-07-05,0,0,0,0,0,1,b,a,869
5,2020-07-06,16884,2045,1,1,0,1,b,a,869
5,2020-07-07,18264,1492,1,1,0,1,b,a,869
5,2020-07-08,16147,1323,1,0,0,1,b,a,869
5,2020-07-09,18032,1414,1,1,0,1,b,a,869
5,2020-07-10,16154,1178,1,1,0,1,b,a,869
5,2020-07-11,15778,1872,1,1,0,1,b,a,869
5,2020-07-12,0,0,0,0,0,1,b,a,869
5,2020-07-13,17194,1679,1,1,0,1,b,a,869
5,2020-07-14,18037,2234,1,1,0,1,b,a,869
5,2020-07-15,16058,1244,1,0,0,1,b,a,869
5,2020-07-16,14778,1323,1,0,0,1,b,a,869
5,2020-07-17,14092,1662,1,0,0,1,b,a,869
5,2020-07-18,14658,1790,1,1,0,1,b,a,869
5,2020-07-19,0,0,0,0,0,1,b,a,869
5,2020-07-20,16148,1975,1,0,0,1,b,a,869
5,2020-07-21,18594,1426,1,1,0,1,b,a,869
5,2020-07-22,18194,1511,1,1,0,1,b,a,869
5,2020-07-23,14491,1103,1,0,0,1,b,a,869
5,2020-07-24,16247,1302,1,1,0,1,b,a,869
5,2020-07-25,15502,1284,1,1,0,1,b,a,869
5,2020-07-26,0,0,0,0,0,1,b,a,869
5,2020-07-27,15730,1533,1,1,0,1,b,a,869
5,2020-07-28,18474,2279,1,1,0,1,b,a,869
5,2020-07-29,17925,1283,1,1,0,1,b,a,869
5,2020-07-30,17186,2094,1,1,0,1,b,a,869
5,2020-07-31,15623,1582,1,1,0,1,b,a,869
5,2020-08-01,11888,1122,1,0,0,1,b,a,869
5,2020-08-02,0,0,0,0,0,1,b,a,869
5,2020-08-03,15181,1551,1,0,0,1,b,a,869
5,2020-08-04,15786,1315,1,0,0,1,b,a,869
5,2020-08-05,17810,1518,1,1,0,1,b,a,869
5,2020-08-06,15736,1485,1,0,0,1,b,a,869
5,2020-08-07,13726,1066,1,0,0,1,b,a,869
5,2020-08-08,13844,1199,1,1,0,1,b,a,869
5,2020-08-09,0,0,0,0,0,1,b,a,869
5,2020-08-10,14519,1277,1,0,0,1,b,a,869
5,2020-08-11,15240,1624,1,0,0,1,b,a,869
5,2020-08-12,17427,1342,1,1,0,1,b,a,869
5,2020-08-13,16828,1405,1,1,0,1,b,a,869
5,2020-08-14,13925,1056,1,0,0,1,b,a,869
5,2020-08-15,12631,1412,1,0,0,1,b,a,869
5,2020-08-16,0,0,0,0,0,1,b,a,869
5,2020-08-17,14990,1086,1,0,0,1,b,a,869
5,2020-08-18,14344,1713,1,0,0,1,b,a,869
5,2020-08-19,17711,1925,1,1,0,1,b,a,869
5,2020-08-20,14671,1342,1,0,0,1,b,a,869
5,2020-08-21,13533,1046,1,0,0,1,b,a,869
5,2020-08-22,14544,1620,1,1,0,1,b,a,869
5,2020-08-23,0,0,0,0,0,1,b,a,869
5,2020-08-24,15530,1146,1,1,0,1,b,a,869
5,2020-08-25,16004,1666,1,0,0,1,b,a,869
5,2020-08-26,15465,1563,1,0,0,1,b,a,869
5,2020-08-27,15188,1843,1,0,0,1,b,a,869
5,2020-08-28,12001,1256,1,0,0,1,b,a,869
5,2020-08-29,14190,1279,1,1,0,1,b,a,869
5,2020-08-30,0,0,0,0,0,1,b,a,869
5,2020-08-31,15600,1434,1,1,0,1,b,a,869
5,2020-09-01,13485,1546,1,0,0,0,b,a,869
5,2020-09-02,16273,1914,1,1,0,0,b,a,869
5,2020-09-03,15164,1096,1,1,0,0,b,a,869
5,2020-09-04,13156,1428,1,1,0,0,b,a,869
5,2020-09-05,13160,976,1,1,0,0,b,a,869
5,2020-09-06,0,0,0,0,0,0,b,a,869
5,2020-09-07,15037,1256,1,1,0,0,b,a,869
5,2020-09-08,16137,1332,1,1,0,0,b,a,869
5,2020-09-09,14248,1314,1,0,0,0,b,a,869
5,2020-09-10,12343,963,1,0,0,0,b,a,869
5,2020-09-11,12898,960,1,1,0,0,b,a,869
5,2020-09-12,11412,956,1,0,0,0,b,a,869
5,2020-09-13,0,0,0,0,0,0,b,a,869
5,2020-09-14,14532,1108,1,1,0,0,b,a,869
5,2020-09-15,13126,1631,1,0,0,0,b,a,869
5,2020-09-16,13848,1003,1,0,0,0,b,a,869
5,2020-09-17,12436,1148,1,0,0,0,b,a,869
5,2020-09-18,11267,1137,1,0,0,0,b,a,869
5,2020-09-19,10111,844,1,0,0,0,b,a,869
5,2020-09-20,0,0,0,0,0,0,b,a,869
5,2020-09-21,14161,1173,1,1,0,0,b,a,869
5,2020-09-22,14802,1383,1,1,0,0,b,a,869
5,2020-09-23,15118,1469,1,1,0,0,b,a,869
5,2020-09-24,15201,1236,1,1,0,0,b,a,869
5,2020-09-25,13545,1557,1,1,0,0,b,a,869
5,2020-09-26,11245,814,1,0,0,0,b,a,869
5,2020-09-27,0,0,0,0,0,0,b,a,869
5,2020-09-28,11825,953,1,0,0,0,b,a,869
5,2020-09-29,12305,1257,1,0,0,0,b,a,869
5,2020-09-30,13485,1052,1,0,0,0,b,a,869
5,2020-10-01,13882,1395,1,1,0,0,b,a,869
5,2020-10-02,9528,727,1,0,0,0,b,a,869
5,2020-10-03,9633,741,1,0,0,0,b,a,869
5,2020-10-04,0,0,0,0,0,0,b,a,869
5,2020-10-05,11562,1037,1,0,0,0,b,a,869
5,2020-10-06,14204,1153,1,0,0,0,b,a,869
5,2020-10-07,13834,1025,1,0,0,0,b,a,869
5,2020-10-08,13093,1484,1,0,0,0,b,a,869
5,2020-10-09,12685,1491,1,1,0,0,b,a,869
5,2020-10-10,9475,696,1,0,0,0,b,a,869
5,2020-10-11,0,0,0,0,0,0,b,a,869
5,2020-10-12,13643,1664,1,1,0,0,b,a,869
5,2020-10-13,14411,1267,1,1,0,0,b,a,869
5,2020-10-14,12079,1066,1,0,0,0,b,a,869
5,2020-10-15,14310,1441,1,1,0,0,b,a,869
5,2020-10-16,12023,1173,1,1,0,0,b,a,869
5,2020-10-17,11340,840,1,1,0,0,b,a,869
5,2020-10-18,0,0,0,0,0,0,b,a,869
5,2020-10-19,10291,766,1,0,0,0,b,a,869
5,2020-10-20,14126,1113,1,1,0,0,b,a,869
5,2020-10-21,14302,1039,1,1,0,0,b,a,869
5,2020-10-22,10159,839,1,0,0,0,b,a,869
5,2020-10-23,12677,931,1,1,0,0,b,a,869
5,2020-10-24,11076,1179,1,1,0,0,b,a,869
5,2020-10-25,0,0,0,0,0,0,b,a,869
5,2020-10-26,10836,1071,1,0,0,0,b,a,869
5,2020-10-27,12309,983,1,0,0,0,b,a,869
5,2020-10-28,14073,1084,1,1,0,0,b,a,869
5,2020-10-29,13419,1138,1,1,0,0,b,a,869
5,2020-10-30,10024,964,1,0,0,0,b,a,869
5,2020-10-31,9559,980,1,0,0,0,b,a,869
5,2020-11-01,0,0,0,0,0,0,b,a,869
5,2020-11-02,9712,869,1,0,0,0,b,a,869
5,2020-11-03,10878,849,1,0,0,0,b,a,869
5,2020-11-04,10839,1089,1,0,0,0,b,a,869
5,2020-11-05,10996,855,1,0,0,0,b,a,869
5,2020-11-06,12054,1274,1,1,0,0,b,a,869
5,2020-11-07,9990,728,1,1,0,0,b,a,869
5,2020-11-08,0,0,0,0,0,0,b,a,869
5,2020-11-09,12836,1041,1,1,0,0,b,a,869
5,2020-11-10,13660,993,1,1,0,0,b,a,869
5,2020-11-11,14153,1177,1,1,0,0,b,a,869
5,2020-11-12,12958,1377,1,1,0,0,b,a,869
5,2020-11-13,9410,876,1,0,0,0,b,a,869
5,2020-11-14,9877,846,1,1,0,0,b,a,869
5,2020-11-15,0,0,0,0,0,0,b,a,869
5,2020-11-16,12654,1082,1,1,0,0,b,a,869
5,2020-11-17,12693,1299,1,1,0,0,b,a,869
5,2020-11-18,12016,890,1,0,0,0,b,a,869
5,2020-11-19,13722,992,1,1,0,0,b,a,869
5,2020-11-20,10922,1158,1,1,0,0,b,a,869
5,2020-11-21,7316,801,1,0,0,0,b,a,869
5,2020-11-22,0,0,0,0,0,0,b,a,869
5,2020-11-23,9349,946,1,0,0,0,b,a,869
5,2020-11-24,14003,1077,1,1,0,0,b,a,869
5,2020-11-25,12704,1292,1,1,0,0,b,a,869
5,2020-11-26,11739,1265,1,0,0,0,b,a,869
5,2020-11-27,8680,705,1,0,0,0,b,a,869
5,2020-11-28,7924,737,1,0,0,0,b,a,869
5,2020-11-29,0,0,0,0,0,0,b,a,869
5,2020-11-30,8984,802,1,0,0,0,b,a,869
5,2020-12-01,10502,824,1,0,0,0,b,a,869
5,2020-12-02,12556,1220,1,1,0,0,b,a,869
5,2020-12-03,11246,1009,1,0,0,0,b,a,869
5,2020-12-04,10080,775,1,0,0,0,b,a,869
5,2020-12-05,10069,1136,1,1,0,0,b,a,869
5,2020-12-06,0,0,0,0,0,0,b,a,869
5,2020-12-07,11697,1136,1,1,0,0,b,a,869
5,2020-12-08,10183,773,1,0,0,0,b,a,869
5,2020-12-09,12676,1129,1,1,0,0,b,a,869
5,2020-12-10,12038,1039,1,1,0,0,b,a,869
5,2020-12-11,11023,861,1,1,0,0,b,a,869
5,2020-12-12,7314,855,1,0,0,0,b,a,869
5,2020-12-13,0,0,0,0,0,0,b,a,869
5,2020-12-14,12464,991,1,1,0,0,b,a,869
5,2020-12-15,13011,1085,1,1,0,0,b,a,869
5,2020-12-16,11658,849,1,0,0,0,b,a,869
5,2020-12-17,9618,857,1,0,0,0,b,a,869
5,2020-12-18,8767,753,1,0,0,0,b,a,869
5,2020-12-19,6925,546,1,0,0,0,b,a,869
5,2020-12-20,0,0,0,0,0,0,b,a,869
5,2020-12-21,10379,1036,1,1,0,0,b,a,869
5,2020-12-22,13764,1084,1,1,0,0,b,a,869
5,2020-12-23,11220,1085,1,0,0,0,b,a,869
5,2020-12-24,12518,1212,1,1,0,0,b,a,869
5,2020-12-25,0,0,0,0,a,0,b,a,869
5,2020-12-26,9642,852,1,1,0,0,b,a,869
5,2020-12-27,0,0,0,0,0,0,b,a,869
5,2020-12-28,8702,825,1,0,0,0,b,a,869
5,2020-12-29,10427,1024,1,0,0,0,b,a,869
5,2020-12-30,11439,1094,1,0,0,0,b,a,869
5,2020-12-31,9528,1021,1,0,0,0,b,a,869
5,2021-01-01,0,0,0,0,a,0,b,a,869
5,2021-01-02,8195,806,1,0,0,0,b,a,869
5,2021-01-03,0,0,0,0,0,0,b,a,869
5,2021-01-04,8868,805,1,0,0,0,b,a,869
5,2021-01-05,13181,1403,1,1,0,0,b,a,869
5,2021-01-06,11282,877,1,1,0,0,b,a,869
5,2021-01-07,11191,841,1,0,0,0,b,a,869
5,2021-01-08,11449,887,1,1,0,0,b,a,869
5,2021-01-09,10243,818,1,1,0,0,b,a,869
5,2021-01-10,0,0,0,0,0,0,b,a,869
5,2021-01-11,8854,1036,1,0,0,0,b,a,869
5,2021-01-12,12548,1501,1,1,0,0,b,a,869
5,2021-01-13,11136,962,1,0,0,0,b,a,869
5,2021-01-14,10911,988,1,1,0,0,b,a,869
5,2021-01-15,8773,752,1,0,0,0,b,a,869
5,2021-01-16,11343,1089,1,1,0,0,b,a,869
5,2021-01-17,0,0,0,0,0,0,b,a,869
5,2021-01-18,9416,734,1,0,0,0,b,a,869
5,2021-01-19,10162,1056,1,0,0,0,b,a,869
5,2021-01-20,13487,1156,1,1,0,0,b,a,869
5,2021-01-21,9421,701,1,0,0,0,b,a,869
5,2021-01-22,8308,1027,1,0,0,0,b,a,869
5,2021-01-23,9764,802,1,1,0,0,b,a,869
5,2021-01-24,0,0,0,0,0,0,b,a,869
5,2021-01-25,11326,947,1,1,0,0,b,a,869
5,2021-01-26,9490,778,1,0,0,0,b,a,869
5,2021-01-27,13137,1065,1,1,0,0,b,a,869
5,2021-01-28,11992,1342,1,1,0,0,b,a,869
5,2021-01-29,7940,847,1,0,0,0,b,a,869
5,2021-01-30,9821,830,1,1,0,0,b,a,869
5,2021-01-31,0,0,0,0,0,0,b,a,869
5,2021-02-01,11732,1282,1,1,0,0,b,a,869
5,2021-02-02,12802,927,1,1,0,0,b,a,869
5,2021-02-03,12655,1272,1,1,0,0,b,a,869
5,2021-02-04,9885,817,1,0,0,0,b,a,869
5,2021-02-05,8796,808,1,0,0,0,b,a,869
5,2021-02-06,11249,1189,1,1,0,0,b,a,869
5,2021-02-07,0,0,0,0,0,0,b,a,869
5,2021-02-08,11338,1030,1,1,0,0,b,a,869
5,2021-02-09,11403,902,1,0,0,0,b,a,869
5,2021-02-10,14315,1521,1,1,0,0,b,a,869
5,2021-02-11,12461,944,1,1,0,0,b,a,869
5,2021-02-12,11076,797,1,1,0,0,b,a,869
5,2021-02-13,9538,806,1,0,0,0,b,a,869
5,2021-02-14,0,0,0,0,0,0,b,a,869
5,2021-02-15,10515,874,1,0,0,0,b,a,869
5,2021-02-16,11600,1060,1,0,0,0,b,a,869
5,2021-02-17,10281,1018,1,0,0,0,b,a,869
5,2021-02-18,10557,1125,1,0,0,0,b,a,869
5,2021-02-19,9556,920,1,0,0,0,b,a,869
5,2021-02-20,9369,796,1,0,0,0,b,a,869
5,2021-02-21,0,0,0,0,0,0,b,a,869
5,2021-02-22,11887,857,1,1,0,0,b,a,869
5,2021-02-23,10708,1316,1,0,0,0,b,a,869
5,2021-02-24,11873,849,1,0,0,0,b,a,869
5,2021-02-25,12831,1564,1,1,0,0,b,a,869
5,2021-02-26,7997,687,1,0,0,0,b,a,869
5,2021-02-27,8683,638,1,0,0,0,b,a,869
5,2021-02-28,0,0,0,0,0,0,b,a,869
5,2021-03-01,10874,1224,1,0,0,0,b,a,869
5,2021-03-02,11762,1360,1,0,0,0,b,a,869
5,2021-03-03,10456,992,1,0,0,0,b,a,869
5,2021-03-04,13304,1488,1,1,0,0,b,a,869
5,2021-03-05,9775,875,1,0,0,0,b,a,869
5,2021-03-06,10887,1052,1,1,0,0,b,a,869
5,2021-03-07,0,0,0,0,0,0,b,a,869
5,2021-03-08,9967,1062,1,0,0,0,b,a,869
5,2021-03-09,13639,1622,1,1,0,0,b,a,869
5,2021-03-10,11183,1378,1,0,0,0,b,a,869
5,2021-03-11,14745,1445,1,1,0,0,b,a,869
5,2021-03-12,12101,1171,1,1,0,0,b,a,869
5,2021-03-13,8132,1000,1,0,0,0,b,a,869
5,2021-03-14,0,0,0,0,0,0,b,a,869
5,2021-03-15,11174,1259,1,0,0,0,b,a,869
5,2021-03-16,14596,1093,1,1,0,0,b,a,869
5,2021-03-17,14138,1267,1,1,0,0,b,a,869
5,2021-03-18,12453,916,1,1,0,0,b,a,869
5,2021-03-19,10657,916,1,1,0,0,b,a,869
5,2021-03-20,11221,824,1,0,0,0,b,a,869
5,2021-03-21,0,0,0,0,0,0,b,a,869
5,2021-03-22,11476,1356,1,0,0,0,b,a,869
5,2021-03-23,14261,1179,1,1,0,0,b,a,869
5,2021-03-24,12019,916,1,0,0,0,b,a,869
5,2021-03-25,12300,1182,1,0,0,0,b,a,869
5,2021-03-26,12138,889,1,0,0,0,b,a,869
5,2021-03-27,12500,1111,1,1,0,0,b,a,869
5,2021-03-28,0,0,0,0,0,0,b,a,869
5,2021-03-29,15418,1331,1,1,0,0,b,a,869
5,2021-03-30,11956,917,1,0,0,0,b,a,869
5,2021-03-31,14099,1050,1,0,0,0,b,a,869
5,2021-04-01,14570,1318,1,1,0,0,b,a,869
5,2021-04-02,0,0,0,0,a,0,b,a,869
5,2021-04-03,11928,887,1,1,0,0,b,a,869
5,2021-04-04,0,0,0,0,0,0,b,a,869
5,2021-04-05,12217,913,1,1,0,0,b,a,869
5,2021-04-06,13096,1033,1,0,0,0,b,a,869
5,2021-04-07,13721,982,1,1,0,0,b,a,869
5,2021-04-08,13120,1196,1,0,0,0,b,a,869
5,2021-04-09,13861,1229,1,1,0,0,b,a,869
5,2021-04-10,10461,843,1,0,0,0,b,a,869
5,2021-04-11,0,0,0,0,0,0,b,a,869
5,2021-04-12,13510,1420,1,1,0,0,b,a,869
5,2021-04-13,13488,980,1,0,0,0,b,a,869
5,2021-04-14,14952,1277,1,1,0,0,b,a,869
5,2021-04-15,14994,1291,1,1,0,0,b,a,869
5,2021-04-16,13380,999,1,1,0,0,b,a,869
5,2021-04-17,12985,1500,1,1,0,0,b,a,869
5,2021-04-18,0,0,0,0,0,0,b,a,869
5,2021-04-19,12431,976,1,0,0,0,b,a,869
5,2021-04-20,13440,1315,1,0,0,0,b,a,869
5,2021-04-21,14949,1206,1,0,0,0,b,a,869
5,2021-04-22,13602,1197,1,0,0,0,b,a,869
5,2021-04-23,10990,927,1,0,0,0,b,a,869
5,2021-04-24,10723,1197,1,0,0,0,b,a,869
5,2021-04-25,0,0,0,0,0,0,b,a,869
5,2021-04-26,15126,1235,1,1,0,0,b,a,869
5,2021-04-27,13216,1106,1,0,0,0,b,a,869
5,2021-04-28,14759,1336,1,0,0,0,b,a,869
5,2021-04-29,12802,1179,1,0,0,0,b,a,869
5,2021-04-30,12001,1125,1,0,0,0,b,a,869
5,2021-05-01,12304,1204,1,0,0,0,b,a,869
5,2021-05-02,0,0,0,0,0,0,b,a,869
5,2021-05-03,14412,1410,1,1,0,0,b,a,869
5,2021-05-04,14356,1659,1,0,0,0,b,a,869
5,2021-05-05,14296,1227,1,0,0,0,b,a,869
5,2021-05-06,15586,1442,1,1,0,0,b,a,869
5,2021-05-07,14625,1290,1,1,0,0,b,a,869
5,2021-05-08,13967,1271,1,1,0,0,b,a,869
5,2021-05-09,0,0,0,0,0,0,b,a,869
5,2021-05-10,13437,1135,1,0,0,0,b,a,869
5,2021-05-11,13929,1540,1,0,0,0,b,a,869
5,2021-05-12,14440,1116,1,0,0,0,b,a,869
5,2021-05-13,12276,1422,1,0,0,0,b,a,869
5,2021-05-14,14861,1132,1,1,0,0,b,a,869
5,2021-05-15,11242,804,1,0,0,0,b,a,869
5,2021-05-16,0,0,0,0,0,0,b,a,869
5,2021-05-17,14160,1501,1,0,0,0,b,a,869
5,2021-05-18,16150,1317,1,1,0,0,b,a,869
5,2021-05-19,14976,1108,1,0,0,0,b,a,869
5,2021-05-20,13931,1303,1,0,0,0,b,a,869
5,2021-05-21,15440,1107,1,1,0,0,b,a,869
5,2021-05-22,14135,1264,1,1,0,0,b,a,869
5,2021-05-23,0,0,0,0,0,0,b,a,869
5,2021-05-24,12703,1112,1,0,0,0,b,a,869
5,2021-05-25,15251,1754,1,0,0,0,b,a,869
5,2021-05-26,17604,1542,1,1,0,0,b,a,869
5,2021-05-27,16338,1687,1,1,0,0,b,a,869
5,2021-05-28,12447,984,1,0,0,0,b,a,869
5,2021-05-29,14447,1045,1,1,0,0,b,a,869
5,2021-05-30,0,0,0,0,0,0,b,a,869
5,2021-05-31,12946,986,1,0,0,0,b,a,869
5,2021-06-01,16261,1671,1,1,0,0,b,a,869
5,2021-06-02,17703,1742,1,1,0,0,b,a,869
5,2021-06-03,13597,1063,1,0,0,0,b,a,869
5,2021-06-04,15335,1157,1,1,0,0,b,a,869
5,2021-06-05,14243,1126,1,1,0,0,b,a,869
5,2021-06-06,0,0,0,0,0,0,b,a,869
5,2021-06-07,13136,949,1,0,0,0,b,a,869
5,2021-06-08,17337,1545,1,1,0,0,b,a,869
5,2021-06-09,15395,1523,1,0,0,0,b,a,869
5,2021-06-10,13593,1166,1,0,0,0,b,a,869
5,2021-06-11,14736,1497,1,1,0,0,b,a,869
5,2021-06-12,12813,943,1,0,0,0,b,a,869
5,2021-06-13,0,0,0,0,0,0,b,a,869
5,2021-06-14,14319,1615,1,0,0,0,b,a,869
5,2021-06-15,14643,1263,1,0,0,0,b,a,869
5,2021-06-16,16846,1548,1,0,0,0,b,a,869
5,2021-06-17,17801,1662,1,1,0,0,b,a,869
5,2021-06-18,12809,1304,1,0,0,0,b,a,869
5,2021-06-19,12259,1481,1,0,0,0,b,a,869
5,2021-06-20,0,0,0,0,0,0,b,a,869
5,2021-06-21,16657,1738,1,1,0,0,b,a,869
5,2021-06-22,15936,1632,1,0,0,0,b,a,869
5,2021-06-23,16815,1602,1,1,0,0,b,a,869
5,2021-06-24,15357,1315,1,0,0,0,b,a,869
5,2021-06-25,12704,1414,1,0,0,0,b,a,869
5,2021-06-26,14299,1235,1,1,0,0,b,a,869
5,2021-06-27,0,0,0,0,0,0,b,a,869
5,2021-06-28,14691,1488,1,0,0,0,b,a,869
5,2021-06-29,14665,1137,1,0,0,0,b,a,869
5,2021-06-30,18324,1412,1,1,0,0,b,a,869
5,2021-07-01,16014,1982,1,0,0,1,b,a,869
5,2021-07-02,14626,1174,1,0,0,1,b,a,869
5,2021-07-03,12245,1510,1,0,0,1,b,a,869
5,2021-07-04,0,0,0,0,0,1,b,a,869
5,2021-07-05,16075,1655,1,0,0,1,b,a,869
5,2021-07-06,15030,1554,1,0,0,1,b,a,869
5,2021-07-07,18732,1734,1,1,0,1,b,a,869
5,2021-07-08,15768,1934,1,0,0,1,b,a,869
5,2021-07-09,14424,1236,1,0,0,1,b,a,869
5,2021-07-10,12508,1021,1,0,0,1,b,a,869
5,2021-07-11,0,0,0,0,0,1,b,a,869
5,2021-07-12,14691,1529,1,0,0,1,b,a,869
5,2021-07-13,18446,2110,1,1,0,1,b,a,869
5,2021-07-14,15132,1286,1,0,0,1,b,a,869
5,2021-07-15,17922,1904,1,1,0,1,b,a,869
5,2021-07-16,15887,1501,1,1,0,1,b,a,869
5,2021-07-17,12801,1412,1,0,0,1,b,a,869
5,2021-07-18,0,0,0,0,0,1,b,a,869
5,2021-07-19,15257,1279,1,0,0,1,b,a,869
5,2021-07-20,14080,1497,1,0,0,1,b,a,869
5,2021-07-21,15390,1455,1,0,0,1,b,a,869
5,2021-07-22,17890,2220,1,1,0,1,b,a,869
5,2021-07-23,16481,1640,1,1,0,1,b,a,869
5,2021-07-24,15295,1510,1,1,0,1,b,a,869
5,2021-07-25,0,0,0,0,0,1,b,a,869
5,2021-07-26,13529,1036,1,0,0,1,b,a,869
5,2021-07-27,17195,1230,1,1,0,1,b,a,869
5,2021-07-28,17996,1474,1,1,0,1,b,a,869
5,2021-07-29,15687,1743,1,0,0,1,b,a,869
5,2021-07-30,14056,1577,1,0,0,1,b,a,869
5,2021-07-31,15401,1475,1,1,0,1,b,a,869
5,2021-08-01,0,0,0,0,0,1,b,a,869
5,2021-08-02,13237,963,1,0,0,1,b,a,869
5,2021-08-03,18337,1598,1,1,0,1,b,a,869
5,2021-08-04,15213,1589,1,0,0,1,b,a,869
5,2021-08-05,13928,1084,1,0,0,1,b,a,869
5,2021-08-06,13417,1124,1,0,0,1,b,a,869
5,2021-08-07,11743,1052,1,0,0,1,b,a,869
5,2021-08-08,0,0,0,0,0,1,b,a,869
5,2021-08-09,16707,1324,1,1,0,1,b,a,869
5,2021-08-10,15685,1334,1,0,0,1,b,a,869
5,2021-08-11,15792,1307,1,0,0,1,b,a,869
5,2021-08-12,14948,1449,1,0,0,1,b,a,869
5,2021-08-13,14440,1404,1,0,0,1,b,a,869
5,2021-08-14,14973,1102,1,1,0,1,b,a,869
5,2021-08-15,0,0,0,0,0,1,b,a,869
5,2021-08-16,13930,1317,1,0,0,1,b,a,869
5,2021-08-17,16456,2028,1,1,0,1,b,a,869
5,2021-08-18,17468,1291,1,1,0,1,b,a,869
5,2021-08-19,14342,1115,1,0,0,1,b,a,869
5,2021-08-20,12649,951,1,0,0,1,b,a,869
5,2021-08-21,12787,1069,1,0,0,1,b,a,869
5,2021-08-22,0,0,0,0,0,1,b,a,869
5,2021-08-23,14471,1140,1,0,0,1,b,a,869
5,2021-08-24,14966,1140,1,0,0,1,b,a,869
5,2021-08-25,16982,1529,1,1,0,1,b,a,869
5,2021-08-26,17007,1575,1,1,0,1,b,a,869
5,2021-08-27,16138,1215,1,1,0,1,b,a,869
5,2021-08-28,15529,1355,1,1,0,1,b,a,869
5,2021-08-29,0,0,0,0,0,1,b,a,869
5,2021-08-30,12739,1294,1,0,0,1,b,a,869
5,2021-08-31,13617,1421,1,0,0,1,b,a,869
5,2021-09-01,17447,1559,1,1,0,0,b,a,869
5,2021-09-02,13950,1113,1,0,0,0,b,a,869
5,2021-09-03,11924,874,1,0,0,0,b,a,869
5,2021-09-04,11328,1115,1,0,0,0,b,a,869
5,2021-09-05,0,0,0,0,0,0,b,a,869
5,2021-09-06,12487,977,1,0,0,0,b,a,869
5,2021-09-07,14778,1662,1,1,0,0,b,a,869
5,2021-09-08,12553,1059,1,0,0,0,b,a,869
5,2021-09-09,13305,1447,1,0,0,0,b,a,869
5,2021-09-10,13050,1434,1,0,0,0,b,a,869
5,2021-09-11,10970,1233,1,0,0,0,b,a,869
5,2021-09-12,0,0,0,0,0,0,b,a,869
5,2021-09-13,15401,1688,1,1,0,0,b,a,869
5,2021-09-14,13566,1034,1,1,0,0,b,a,869
5,2021-09-15,14849,1811,1,1,0,0,b,a,869
5,2021-09-16,14031,1196,1,0,0,0,b,a,869
5,2021-09-17,13916,1126,1,1,0,0,b,a,869
5,2021-09-18,13233,1270,1,1,0,0,b,a,869
5,2021-09-19,0,0,0,0,0,0,b,a,869
5,2021-09-20,12837,1043,1,0,0,0,b,a,869
5,2021-09-21,14600,1074,1,1,0,0,b,a,869
5,2021-09-22,14560,1604,1,1,0,0,b,a,869
5,2021-09-23,14098,1063,1,1,0,0,b,a,869
5,2021-09-24,11805,885,1,0,0,0,b,a,869
5,2021-09-25,10531,1094,1,0,0,0,b,a,869
5,2021-09-26,0,0,0,0,0,0,b,a,869
5,2021-09-27,13394,974,1,1,0,0,b,a,869
5,2021-09-28,14847,1175,1,1,0,0,b,a,869
5,2021-09-29,15840,1291,1,1,0,0,b,a,869
5,2021-09-30,13314,1398,1,0,0,0,b,a,869
5,2021-10-01,13770,1004,1,1,0,0,b,a,869
